data_timestep, lane_id, lane_queueing_length, lane_queueing_length_experimental, lane_queueing_time,random_seed,scenario
2400.0, MRT_to_KB_001.37_5,14.55,14.55,106.0,49143,dynamic_vehicle_data
2400.0, P_to_KBJ_1,12.6,12.6,96.0,49143,dynamic_vehicle_data
2400.0, P_to_KBJ_2,67.61,67.61,76.0,49143,dynamic_vehicle_data
2700.0, CMB_to_KBJ_001_1,16.55,16.55,113.0,49143,dynamic_vehicle_data
2700.0, CMB_to_KBJ_001_2,5.5,5.5,93.0,49143,dynamic_vehicle_data
2700.0, CMB_to_KBJ_001_3,3.0,3.0,82.0,49143,dynamic_vehicle_data
2700.0, CMB_to_KBJ_001_4,3.0,3.0,45.0,49143,dynamic_vehicle_data
2700.0, MRT_to_KB_001.37_1,0.0,15.18,0.0,49143,dynamic_vehicle_data
2700.0, MRT_to_KB_001.37_2,35.51,35.51,66.0,49143,dynamic_vehicle_data
2700.0, MRT_to_KB_001.37_3,31.96,31.96,64.0,49143,dynamic_vehicle_data
2700.0, MRT_to_KB_001.37_4,36.61,33.26,62.0,49143,dynamic_vehicle_data
2700.0, P_to_KBJ_1,19.96,19.96,176.0,49143,dynamic_vehicle_data
2700.0, P_to_KBJ_2,123.92,102.87,155.0,49143,dynamic_vehicle_data
3000.0, CMB_to_KBJ_001_1,7.71,13.71,18.0,49143,dynamic_vehicle_data
3000.0, KBJ_to_CMB_001_1,0.0,24.98,0.0,49143,dynamic_vehicle_data
3000.0, MRT_to_KB_001_1,0.0,27.56,0.0,49143,dynamic_vehicle_data
3000.0, MRT_to_KB_001.37_5,14.4,14.4,40.0,49143,dynamic_vehicle_data
3000.0, P_to_KBJ_1,132.43,30.51,85.0,49143,dynamic_vehicle_data
3000.0, P_to_KBJ_2,130.38,100.27,67.0,49143,dynamic_vehicle_data
3300.0, CMB_to_KBJ_001_1,26.41,20.7,113.0,49143,dynamic_vehicle_data
3300.0, CMB_to_KBJ_001_2,12.95,12.95,78.0,49143,dynamic_vehicle_data
3300.0, CMB_to_KBJ_001_3,16.6,16.6,75.0,49143,dynamic_vehicle_data
3300.0, CMB_to_KBJ_001_4,5.2,5.2,64.0,49143,dynamic_vehicle_data
3300.0, MRT_to_KB_001_3,12.0,12.0,8.0,49143,dynamic_vehicle_data
3300.0, MRT_to_KB_001.37_1,0.0,15.15,0.0,49143,dynamic_vehicle_data
3300.0, MRT_to_KB_001.37_2,38.06,32.36,60.0,49143,dynamic_vehicle_data
3300.0, MRT_to_KB_001.37_3,37.61,35.11,55.0,49143,dynamic_vehicle_data
3300.0, MRT_to_KB_001.37_4,36.76,31.06,56.0,49143,dynamic_vehicle_data
3300.0, P_to_KBJ_1,130.89,99.18,141.0,49143,dynamic_vehicle_data
3300.0, P_to_KBJ_2,128.88,98.32,166.0,49143,dynamic_vehicle_data
3600.0, :KB_Junction_2_0,2.87,2.87,21.0,49143,dynamic_vehicle_data
3600.0, CMB_to_KBJ_001_1,3.0,3.0,18.0,49143,dynamic_vehicle_data
3600.0, KBJ_to_CMB_001_1,0.0,24.95,0.0,49143,dynamic_vehicle_data
3600.0, MRT_to_KB_001_1,0.0,27.56,0.0,49143,dynamic_vehicle_data
3600.0, MRT_to_KB_001.37_5,10.22,10.22,25.0,49143,dynamic_vehicle_data
3600.0, MRT_to_KB_003_3,33.21,0.0,1.0,49143,dynamic_vehicle_data
3600.0, P_to_KBJ_1,132.34,11.8,31.0,49143,dynamic_vehicle_data
3600.0, P_to_KBJ_2,119.32,99.12,54.0,49143,dynamic_vehicle_data
3900.0, CMB_to_KBJ_001_1,21.46,21.46,98.0,49143,dynamic_vehicle_data
3900.0, CMB_to_KBJ_001_2,23.66,23.66,61.0,49143,dynamic_vehicle_data
3900.0, CMB_to_KBJ_001_3,10.75,10.75,46.0,49143,dynamic_vehicle_data
3900.0, CMB_to_KBJ_001_4,7.7,7.7,24.0,49143,dynamic_vehicle_data
3900.0, MRT_to_KB_001.37_1,0.0,15.16,0.0,49143,dynamic_vehicle_data
3900.0, MRT_to_KB_001.37_2,39.96,34.26,48.0,49143,dynamic_vehicle_data
3900.0, MRT_to_KB_001.37_3,35.26,31.91,46.0,49143,dynamic_vehicle_data
3900.0, MRT_to_KB_001.37_4,36.36,33.86,36.0,49143,dynamic_vehicle_data
3900.0, MRT_to_KB_001.37_5,41.07,0.0,13.0,49143,dynamic_vehicle_data
3900.0, P_to_KBJ_1,131.68,57.26,116.0,49143,dynamic_vehicle_data
3900.0, P_to_KBJ_2,132.23,99.07,149.0,49143,dynamic_vehicle_data
4200.0, KBJ_to_CMB_001_1,0.0,24.96,0.0,49143,dynamic_vehicle_data
4200.0, MRT_to_KB_001_1,0.0,27.56,0.0,49143,dynamic_vehicle_data
4200.0, MRT_to_KB_001.37_5,6.9,6.9,12.0,49143,dynamic_vehicle_data
4200.0, P_to_KBJ_1,45.76,49.13,37.0,49143,dynamic_vehicle_data
4200.0, P_to_KBJ_2,116.53,99.27,45.0,49143,dynamic_vehicle_data
4500.0, :J37_0_1,5.66,5.66,2.0,49143,dynamic_vehicle_data
4500.0, CMB_to_KBJ_001_1,21.75,21.75,111.0,49143,dynamic_vehicle_data
4500.0, CMB_to_KBJ_001_2,31.11,22.9,59.0,49143,dynamic_vehicle_data
4500.0, CMB_to_KBJ_001_3,14.25,14.25,45.0,49143,dynamic_vehicle_data
4500.0, CMB_to_KBJ_001_4,5.2,5.2,34.0,49143,dynamic_vehicle_data
4500.0, MRT_to_KB_001.37_1,0.0,15.14,0.0,49143,dynamic_vehicle_data
4500.0, MRT_to_KB_001.37_2,25.66,25.66,39.0,49143,dynamic_vehicle_data
4500.0, MRT_to_KB_001.37_3,33.41,33.41,35.0,49143,dynamic_vehicle_data
4500.0, MRT_to_KB_001.37_4,32.36,32.36,35.0,49143,dynamic_vehicle_data
4500.0, P_to_KBJ_1,129.02,78.33,105.0,49143,dynamic_vehicle_data
4500.0, P_to_KBJ_2,132.18,103.62,144.0,49143,dynamic_vehicle_data
4800.0, P_to_KBJ_1,50.71,50.71,36.0,49143,dynamic_vehicle_data
4800.0, P_to_KBJ_2,90.2,95.93,42.0,49143,dynamic_vehicle_data
5100.0, P_to_KBJ_1,130.98,98.86,88.0,49143,dynamic_vehicle_data
5100.0, P_to_KBJ_2,127.88,101.85,141.0,49143,dynamic_vehicle_data
5400.0, P_to_KBJ_1,12.05,12.05,37.0,49143,dynamic_vehicle_data
5400.0, P_to_KBJ_2,79.02,94.4,34.0,49143,dynamic_vehicle_data
