data_timestep, lane_id, lane_queueing_length, lane_queueing_length_experimental, lane_queueing_time,random_seed,scenario
900, MRT_to_KB_001.37_4,30.46,30.46,61,3,dynamic_vehicle_data
900, MRT_to_KB_001.37_5,5.2,5.2,4,3,dynamic_vehicle_data
900, P_to_KBJ_1,0,5.33,0,3,dynamic_vehicle_data
1200, CMB_to_KBJ_001_1,6.3,6.3,10,3,dynamic_vehicle_data
1200, KBJ_to_CMB_001_1,0,24.96,0,3,dynamic_vehicle_data
1200, MRT_to_KB_001_1,0,27.61,0,3,dynamic_vehicle_data
1200, MRT_to_KB_001.37_5,8.75,8.75,71,3,dynamic_vehicle_data
1200, P_to_KBJ_1,10.7,10.7,78,3,dynamic_vehicle_data
1200, P_to_KBJ_2,23.92,23.92,47,3,dynamic_vehicle_data
1500, CMB_to_KBJ_001_1,15.6,15.6,133,3,dynamic_vehicle_data
1500, CMB_to_KBJ_001_2,12.9,12.9,87,3,dynamic_vehicle_data
1500, CMB_to_KBJ_001_3,6.3,6.3,74,3,dynamic_vehicle_data
1500, CMB_to_KBJ_001_4,3,3,40,3,dynamic_vehicle_data
1500, MRT_to_KB_001.37_1,0,15.15,0,3,dynamic_vehicle_data
1500, MRT_to_KB_001.37_2,18.35,18.35,68,3,dynamic_vehicle_data
1500, MRT_to_KB_001.37_3,18.1,27.58,61,3,dynamic_vehicle_data
1500, MRT_to_KB_001.37_4,17.3,17.3,54,3,dynamic_vehicle_data
1500, P_to_KBJ_1,3,3,12,3,dynamic_vehicle_data
1800, KBJ_to_CMB_001_1,0,24.95,0,3,dynamic_vehicle_data
1800, MRT_to_KB_001_1,0,27.61,0,3,dynamic_vehicle_data
1800, MRT_to_KB_001.37_5,7.7,7.7,40,3,dynamic_vehicle_data
1800, P_to_KBJ_1,18.1,18.1,85,3,dynamic_vehicle_data
1800, P_to_KBJ_2,18.3,18.3,33,3,dynamic_vehicle_data
2100, CMB_to_KBJ_001_1,23.96,23.96,87,3,dynamic_vehicle_data
2100, CMB_to_KBJ_001_2,15.6,15.6,66,3,dynamic_vehicle_data
2100, CMB_to_KBJ_001_3,3.55,3.55,62,3,dynamic_vehicle_data
2100, CMB_to_KBJ_001_4,6.3,6.3,47,3,dynamic_vehicle_data
2100, MRT_to_KB_001.37_1,0,15.14,0,3,dynamic_vehicle_data
2100, MRT_to_KB_001.37_2,32.21,32.21,62,3,dynamic_vehicle_data
2100, MRT_to_KB_001.37_3,29.24,29.24,57,3,dynamic_vehicle_data
2100, MRT_to_KB_001.37_4,34.45,34.45,58,3,dynamic_vehicle_data
2100, P_to_KBJ_2,83.12,83.12,159,3,dynamic_vehicle_data
2400, KBJ_to_CMB_001_1,0,24.96,0,3,dynamic_vehicle_data
2400, MRT_to_KB_001_1,0,27.61,0,3,dynamic_vehicle_data
2400, MRT_to_KB_001.37_5,18.95,18.95,90,3,dynamic_vehicle_data
2400, P_to_KBJ_1,14.3,14.3,97,3,dynamic_vehicle_data
2400, P_to_KBJ_2,27.11,27.11,45,3,dynamic_vehicle_data
2700, CMB_to_KBJ_001_1,21.15,21.15,122,3,dynamic_vehicle_data
2700, CMB_to_KBJ_001_2,12.45,12.45,46,3,dynamic_vehicle_data
2700, CMB_to_KBJ_001_3,5.2,5.2,43,3,dynamic_vehicle_data
2700, CMB_to_KBJ_001_4,7.25,7.25,32,3,dynamic_vehicle_data
2700, MRT_to_KB_001.37_1,0,15.14,0,3,dynamic_vehicle_data
2700, MRT_to_KB_001.37_2,21.71,21.71,49,3,dynamic_vehicle_data
2700, MRT_to_KB_001.37_3,22.56,22.56,48,3,dynamic_vehicle_data
2700, MRT_to_KB_001.37_4,31.31,31.31,43,3,dynamic_vehicle_data
2700, P_to_KBJ_2,55.91,55.91,156,3,dynamic_vehicle_data
3000, CMB_to_KBJ_001_1,11.25,11.25,22,3,dynamic_vehicle_data
3000, KBJ_to_CMB_001_1,0,24.95,0,3,dynamic_vehicle_data
3000, MRT_to_KB_001_1,0,27.61,0,3,dynamic_vehicle_data
3000, MRT_to_KB_001.37_5,10.2,10.2,27,3,dynamic_vehicle_data
3000, P_to_KBJ_1,3.55,3.55,10,3,dynamic_vehicle_data
3000, P_to_KBJ_2,47.51,47.51,44,3,dynamic_vehicle_data
3300, CMB_to_KBJ_001_1,18.45,23.76,114,3,dynamic_vehicle_data
3300, CMB_to_KBJ_001_2,10.4,10.4,69,3,dynamic_vehicle_data
3300, CMB_to_KBJ_001_3,6.3,6.3,3,3,dynamic_vehicle_data
3300, MRT_to_KB_001.37_1,0,15.14,0,3,dynamic_vehicle_data
3300, MRT_to_KB_001.37_2,19.81,19.81,48,3,dynamic_vehicle_data
3300, MRT_to_KB_001.37_3,12.23,28.88,44,3,dynamic_vehicle_data
3300, MRT_to_KB_001.37_4,17.43,17.43,25,3,dynamic_vehicle_data
3300, P_to_KBJ_2,90.32,90.32,150,3,dynamic_vehicle_data
3600, :KB_Junction_2_0,6.17,6.17,18,3,dynamic_vehicle_data
3600, KBJ_to_CMB_001_1,0,24.97,0,3,dynamic_vehicle_data
3600, MRT_to_KB_001_1,0,27.61,0,3,dynamic_vehicle_data
