data_timestep, lane_id, lane_queueing_length, lane_queueing_length_experimental, lane_queueing_time,random_seed,scenario
2100.0, CMB_to_KBJ_001_1,28.81,20.01,151.0,49143,static_vehicle_data
2100.0, CMB_to_KBJ_001_2,21.61,21.61,96.0,49143,static_vehicle_data
2100.0, CMB_to_KBJ_001_3,5.2,5.2,88.0,49143,static_vehicle_data
2100.0, CMB_to_KBJ_001_4,7.25,7.25,57.0,49143,static_vehicle_data
2100.0, MRT_to_KB_001_3,17.47,17.47,4.0,49143,static_vehicle_data
2100.0, MRT_to_KB_001.37_1,0.0,15.15,0.0,49143,static_vehicle_data
2100.0, MRT_to_KB_001.37_2,44.36,32.21,71.0,49143,static_vehicle_data
2100.0, MRT_to_KB_001.37_3,43.66,34.01,69.0,49143,static_vehicle_data
2100.0, MRT_to_KB_001.37_4,42.36,30.36,66.0,49143,static_vehicle_data
2100.0, P_to_KBJ_2,118.97,100.87,91.0,49143,static_vehicle_data
2400.0, :J1_0_1,24.39,15.34,44.0,49143,static_vehicle_data
2400.0, :J1_0_2,25.29,19.59,40.0,49143,static_vehicle_data
2400.0, :J1_0_4,8.75,8.75,63.0,49143,static_vehicle_data
2400.0, CMB_to_KBJ_001_3,0.0,27.77,0.0,49143,static_vehicle_data
2400.0, KBJ_to_CMB_001_1,0.0,24.96,0.0,49143,static_vehicle_data
2400.0, MRT_to_KB_001_1,0.0,27.56,0.0,49143,static_vehicle_data
2400.0, MRT_to_KB_001_3,18.07,18.07,14.0,49143,static_vehicle_data
2400.0, P_to_KBJ_1,11.5,11.5,50.0,49143,static_vehicle_data
2400.0, P_to_KBJ_2,3.0,3.0,6.0,49143,static_vehicle_data
2700.0, CMB_to_KBJ_001_1,10.9,10.9,12.0,49143,static_vehicle_data
2700.0, MRT_to_KB_001.37_1,0.0,15.14,0.0,49143,static_vehicle_data
2700.0, MRT_to_KB_001.37_5,19.41,19.41,126.0,49143,static_vehicle_data
2700.0, P_to_KBJ_2,23.92,23.92,40.0,49143,static_vehicle_data
3000.0, CMB_to_KBJ_001_1,18.41,18.41,100.0,49143,static_vehicle_data
3000.0, CMB_to_KBJ_001_2,17.5,17.5,45.0,49143,static_vehicle_data
3000.0, CMB_to_KBJ_001_3,5.2,5.2,36.0,49143,static_vehicle_data
3000.0, KBJ_to_CMB_001_1,0.0,24.96,0.0,49143,static_vehicle_data
3000.0, MRT_to_KB_001_1,0.0,27.56,0.0,49143,static_vehicle_data
3000.0, MRT_to_KB_001.37_2,17.73,17.73,21.0,49143,static_vehicle_data
3000.0, MRT_to_KB_001.37_3,20.17,20.17,13.0,49143,static_vehicle_data
3000.0, MRT_to_KB_001.37_4,19.11,26.89,19.0,49143,static_vehicle_data
3000.0, P_to_KBJ_2,56.72,56.72,127.0,49143,static_vehicle_data
3300.0, :J1_0_2,4.39,4.39,15.0,49143,static_vehicle_data
3300.0, CMB_to_KBJ_001_1,24.96,21.61,140.0,49143,static_vehicle_data
3300.0, CMB_to_KBJ_001_2,31.81,22.75,109.0,49143,static_vehicle_data
3300.0, CMB_to_KBJ_001_3,7.7,7.73,105.0,49143,static_vehicle_data
3300.0, CMB_to_KBJ_001_4,15.45,15.45,83.0,49143,static_vehicle_data
3300.0, MRT_to_KB_001.37_1,0.0,15.14,0.0,49143,static_vehicle_data
3300.0, MRT_to_KB_001.37_2,39.76,32.26,76.0,49143,static_vehicle_data
3300.0, MRT_to_KB_001.37_3,43.51,37.81,72.0,49143,static_vehicle_data
3300.0, MRT_to_KB_001.37_4,41.91,30.51,71.0,49143,static_vehicle_data
3300.0, MRT_to_KB_001.37_5,5.5,5.5,10.0,49143,static_vehicle_data
3300.0, P_to_KBJ_1,3.55,3.55,14.0,49143,static_vehicle_data
3300.0, P_to_KBJ_2,100.72,100.72,63.0,49143,static_vehicle_data
3600.0, :J1_0_1,25.01,19.03,41.0,49143,static_vehicle_data
3600.0, :KB_to_MRT_001_0_2,10.31,10.31,35.0,49143,static_vehicle_data
3600.0, KBJ_to_CMB_001_1,0.0,24.95,0.0,49143,static_vehicle_data
3600.0, MRT_to_KB_001_1,0.0,27.56,0.0,49143,static_vehicle_data
3600.0, MRT_to_KB_001_2,22.27,22.27,38.0,49143,static_vehicle_data
3600.0, MRT_to_KB_001_3,28.32,22.62,68.0,49143,static_vehicle_data
3600.0, MRT_to_KB_001.37_5,27.61,27.61,63.0,49143,static_vehicle_data
3600.0, P_to_KBJ_1,35.61,35.61,66.0,49143,static_vehicle_data
3600.0, P_to_KBJ_2,44.46,44.46,16.0,49143,static_vehicle_data
3900.0, CMB_to_KBJ_001_1,5.5,11.21,32.0,49143,static_vehicle_data
3900.0, KBJ_to_CMB_002_1,0.0,33.26,0.0,49143,static_vehicle_data
3900.0, MRT_to_KB_001.37_1,0.0,15.15,0.0,49143,static_vehicle_data
3900.0, MRT_to_KB_001.37_5,22.91,22.91,135.0,49143,static_vehicle_data
3900.0, P_to_KBJ_1,31.86,37.62,121.0,49143,static_vehicle_data
3900.0, P_to_KBJ_2,58.86,58.86,74.0,49143,static_vehicle_data
4200.0, CMB_to_KBJ_001_1,14.25,14.25,107.0,49143,static_vehicle_data
4200.0, CMB_to_KBJ_001_2,24.4,24.4,55.0,49143,static_vehicle_data
4200.0, CMB_to_KBJ_001_3,14.3,14.3,52.0,49143,static_vehicle_data
4200.0, CMB_to_KBJ_001_4,12.65,12.65,45.0,49143,static_vehicle_data
4200.0, KBJ_to_CMB_001_1,0.0,24.96,0.0,49143,static_vehicle_data
4200.0, MRT_to_KB_001_1,0.0,27.56,0.0,49143,static_vehicle_data
4200.0, MRT_to_KB_001.37_2,15.1,15.1,24.0,49143,static_vehicle_data
4200.0, MRT_to_KB_001.37_3,14.26,17.7,22.0,49143,static_vehicle_data
4200.0, MRT_to_KB_001.37_4,19.8,19.8,20.0,49143,static_vehicle_data
4200.0, P_to_KBJ_2,103.37,103.37,133.0,49143,static_vehicle_data
4500.0, :J1_0_1,21.59,15.74,36.0,49143,static_vehicle_data
4500.0, :J1_0_2,23.94,15.74,35.0,49143,static_vehicle_data
4500.0, :J37_0_1,17.71,12.01,20.0,49143,static_vehicle_data
4500.0, :J37_0_2,4.86,4.86,21.0,49143,static_vehicle_data
4500.0, CMB_to_KBJ_001_1,28.61,19.56,134.0,49143,static_vehicle_data
4500.0, CMB_to_KBJ_001_2,29.71,24.01,114.0,49143,static_vehicle_data
4500.0, CMB_to_KBJ_001_3,27.1,18.05,112.0,49143,static_vehicle_data
4500.0, CMB_to_KBJ_001_4,23.75,23.75,88.0,49143,static_vehicle_data
4500.0, MRT_to_KB_001_2,0.0,6.38,0.0,49143,static_vehicle_data
4500.0, MRT_to_KB_001_3,8.51,8.51,11.0,49143,static_vehicle_data
4500.0, MRT_to_KB_001.37_1,0.0,15.19,0.0,49143,static_vehicle_data
4500.0, MRT_to_KB_001.37_2,44.16,32.76,83.0,49143,static_vehicle_data
4500.0, MRT_to_KB_001.37_3,44.41,33.01,84.0,49143,static_vehicle_data
4500.0, MRT_to_KB_001.37_4,43.26,32.56,84.0,49143,static_vehicle_data
4500.0, MRT_to_KB_001.37_5,5.2,5.2,4.0,49143,static_vehicle_data
4500.0, P_to_KBJ_1,7.25,7.25,15.0,49143,static_vehicle_data
4500.0, P_to_KBJ_2,126.83,102.87,113.0,49143,static_vehicle_data
