tripinfo_arrival, tripinfo_arrivalLane, tripinfo_arrivalPos, tripinfo_arrivalPosLat, tripinfo_arrivalSpeed, tripinfo_depart, tripinfo_departDelay, tripinfo_departLane, tripinfo_departPos, tripinfo_departPosLat, tripinfo_departSpeed, tripinfo_devices, tripinfo_duration, tripinfo_id, tripinfo_rerouteNo, tripinfo_routeLength, tripinfo_speedFactor, tripinfo_stopTime, tripinfo_timeLoss, tripinfo_vType, tripinfo_vaporized, tripinfo_waitingCount, tripinfo_waitingTime,random_seed,scenario
3959.0, KB_to_MRT_001_1,44.82,0.55,13.91,3886.0,0.32, P_to_KBJ_1,4.3,0.0,0.0, tripinfo_3600_281,73.0, 3600_281,0,191.89,0.89,0.0,57.01, Car, ,3,37.0,49143,static_vehicle_data
3960.0, KBJ_to_P_2,128.65,1.0,12.4,3771.0,0.15, MRT_to_KB_001.37_5,2.65,0.0,0.0, tripinfo_3600_161,189.0, 3600_161,0,200.47,0.93,0.0,172.76, 3_Wheeler, ,1,160.0,49143,static_vehicle_data
3961.0, KBJ_to_P_2,128.65,0.5,15.5,3806.0,0.0, MRT_to_KB_001_4,4.3,0.0,0.0, tripinfo_3600_208,155.0, 3600_208,0,247.61,1.15,0.0,139.26, Car, ,1,126.0,49143,static_vehicle_data
3961.0, KB_to_MRT_001_1,44.82,-0.65,14.82,3915.0,0.26, P_to_KBJ_1,4.3,0.0,0.0, tripinfo_3900_10,46.0, 3900_10,0,191.89,0.92,0.0,30.28, Car, ,1,16.0,49143,static_vehicle_data
3963.0, KB_to_MRT_001_1,44.82,-0.52,13.18,3920.0,0.0, P_to_KBJ_1,6.35,0.0,0.0, tripinfo_3900_16,43.0, 3900_16,0,189.84,1.04,0.0,28.63, Goods_Vehicle, ,1,12.0,49143,static_vehicle_data
3965.0, KBJ_to_P_2,128.65,0.0,11.51,3820.0,0.33, MRT_to_KB_001.37_5,2.1,0.0,0.0, tripinfo_3600_219,145.0, 3600_219,0,201.02,0.93,0.0,128.75, Motor_Cycle, ,1,117.0,49143,static_vehicle_data
3965.0, KB_to_MRT_001_1,44.82,-0.65,15.9,3940.0,0.9, P_to_KBJ_1,4.3,0.0,0.0, tripinfo_3900_42,25.0, 3900_42,0,191.89,1.0,0.0,10.58, Car, ,0,0.0,49143,static_vehicle_data
3966.0, 30093400_1,127.33,-0.8,8.83,3800.0,0.08, P_to_KBJ_1,2.1,0.0,0.0, tripinfo_3600_199,166.0, 3600_199,0,330.36,1.07,0.0,136.97, Motor_Cycle, ,1,124.0,49143,static_vehicle_data
3966.0, KBJ_to_P_2,128.65,0.0,14.66,3866.0,0.02, MRT_to_KB_001_4,2.1,0.0,0.0, tripinfo_3600_262,100.0, 3600_262,0,249.81,1.17,0.0,84.27, Motor_Cycle, ,1,66.0,49143,static_vehicle_data
3967.0, 30093400_1,127.33,1.15,7.23,3827.0,0.01, P_to_KBJ_1,2.1,0.0,0.0, tripinfo_3600_226,140.0, 3600_226,0,330.36,1.05,0.0,110.45, Motor_Cycle, ,1,97.0,49143,static_vehicle_data
3968.0, KBJ_to_P_2,128.65,-0.57,13.78,3899.0,0.31, MRT_to_KB_001.37_5,6.35,0.0,0.0, tripinfo_3600_297,69.0, 3600_297,0,196.77,1.05,0.0,54.72, Goods_Vehicle, ,1,42.0,49143,static_vehicle_data
3970.0, KBJ_to_P_2,128.65,0.5,15.17,3911.0,0.1, MRT_to_KB_001.37_5,5.4,0.0,0.0, tripinfo_3900_9,59.0, 3900_9,0,197.72,1.12,0.0,45.57, Van, ,1,31.0,49143,static_vehicle_data
3975.0, 30093400_1,127.33,-1.15,7.57,3856.0,0.74, P_to_KBJ_1,2.1,0.0,0.0, tripinfo_3600_255,119.0, 3600_255,0,330.36,0.94,0.0,86.07, Motor_Cycle, ,2,69.0,49143,static_vehicle_data
3976.0, 30093400_1,127.33,-0.35,6.42,3839.0,0.33, P_to_KBJ_1,4.3,0.0,0.0, tripinfo_3600_235,137.0, 3600_235,0,328.16,0.88,0.0,102.19, Car, ,1,89.0,49143,static_vehicle_data
3976.0, KBJ_to_P_2,128.65,0.5,13.44,3954.0,0.5, MRT_to_KB_001.37_5,5.4,0.0,0.0, tripinfo_3900_57,22.0, 3900_57,0,197.72,0.99,0.0,6.86, Van, ,0,0.0,49143,static_vehicle_data
3983.0, KB_to_MRT_002_2,130.27,-1.45,12.61,3948.0,0.08, P_to_KBJ_1,4.3,0.0,0.0, tripinfo_3900_51,35.0, 3900_51,0,335.94,0.78,0.0,5.88, Car, ,0,0.0,49143,static_vehicle_data
3992.0, KBJ_to_P_2,128.65,0.25,12.24,3966.0,0.67, MRT_to_KB_001_4,2.65,0.0,0.0, tripinfo_3900_66,26.0, 3900_66,0,249.26,0.9,0.0,5.42, 3_Wheeler, ,0,0.0,49143,static_vehicle_data
4001.0, KB_to_MRT_002_1,130.27,0.55,13.96,3970.0,0.13, P_to_KBJ_1,4.3,0.0,0.0, tripinfo_3900_73,31.0, 3900_73,0,335.94,0.85,0.0,4.27, Car, ,0,0.0,49143,static_vehicle_data
4003.0, KBJ_to_P_2,128.65,0.0,15.23,3981.0,0.7, MRT_to_KB_001_4,2.1,0.0,0.0, tripinfo_3900_84,22.0, 3900_84,0,249.81,1.17,0.0,5.94, Motor_Cycle, ,0,0.0,49143,static_vehicle_data
4005.0, KB_to_MRT_001_1,44.82,0.0,15.42,3985.0,0.86, P_to_KBJ_1,2.1,0.0,0.0, tripinfo_3900_88,20.0, 3900_88,0,194.09,1.13,0.0,7.11, Motor_Cycle, ,0,0.0,49143,static_vehicle_data
4013.0, KBJ_to_CMB_001_4,57.78,1.0,12.55,3809.0,32.47, P_to_KBJ_2,2.1,0.0,0.0, tripinfo_3600_172,204.0, 3600_172,0,225.85,0.82,0.0,183.85, Motor_Cycle, ,2,176.0,49143,static_vehicle_data
4013.0, KBJ_to_CMB_001_4,57.78,-1.2,14.36,3815.0,16.14, P_to_KBJ_2,2.1,0.0,0.0, tripinfo_3600_198,198.0, 3600_198,0,225.85,0.91,0.0,180.19, Motor_Cycle, ,1,167.0,49143,static_vehicle_data
4014.0, KBJ_to_CMB_001_3,57.78,1.25,15.6,3835.0,0.79, P_to_KBJ_2,2.1,0.0,0.0, tripinfo_3600_232,179.0, 3600_232,0,225.85,0.97,0.0,162.53, Motor_Cycle, ,1,151.0,49143,static_vehicle_data
4015.0, KBJ_to_CMB_001_4,57.78,-0.4,15.15,3813.0,25.31, P_to_KBJ_2,5.4,0.0,0.0, tripinfo_3600_180,202.0, 3600_180,0,222.55,1.05,0.0,186.17, Van, ,1,173.0,49143,static_vehicle_data
4016.0, KBJ_to_CMB_001_4,57.78,-0.6,15.9,3820.0,12.47, P_to_KBJ_2,4.3,0.0,0.0, tripinfo_3600_209,196.0, 3600_209,0,223.65,1.03,0.0,180.28, Car, ,1,169.0,49143,static_vehicle_data
4018.0, KBJ_to_CMB_001_4,57.78,-0.4,17.58,3823.0,6.68, P_to_KBJ_2,4.3,0.0,0.0, tripinfo_3600_217,195.0, 3600_217,0,223.65,1.14,0.0,180.44, Car, ,1,167.0,49143,static_vehicle_data
4020.0, KBJ_to_CMB_002_3,146.55,-1.2,17.51,3817.0,14.43, P_to_KBJ_2,2.1,0.0,0.0, tripinfo_3600_202,203.0, 3600_202,0,391.01,1.12,0.0,179.56, Motor_Cycle, ,1,168.0,49143,static_vehicle_data
4022.0, KBJ_to_CMB_001_4,57.78,-0.6,15.35,3828.0,3.74, P_to_KBJ_2,4.3,0.0,0.0, tripinfo_3600_224,194.0, 3600_224,0,223.65,0.94,0.0,176.56, Car, ,1,163.0,49143,static_vehicle_data
4023.0, KBJ_to_CMB_001_4,57.78,-0.6,16.91,3844.0,0.06, P_to_KBJ_2,4.3,0.0,0.0, tripinfo_3600_240,179.0, 3600_240,0,223.65,1.03,0.0,163.66, Car, ,1,151.0,49143,static_vehicle_data
4023.0, KBJ_to_CMB_002_1,146.55,0.0,5.65,3840.0,0.0, MRT_to_KB_001_1,12.1,0.0,0.0, tripinfo_bus_100/101/400/412/418/428/430/433:0.32,183.0, bus_100/101/400/412/418/428/430/433:0.32,0,338.78,1.0,119.0,42.48, bus, ,2,2.0,49143,static_vehicle_data
4030.0, KBJ_to_CMB_002_3,146.55,-1.2,14.27,3839.0,0.08, P_to_KBJ_2,2.1,0.0,0.0, tripinfo_3600_236,191.0, 3600_236,0,391.01,0.92,0.0,162.79, Motor_Cycle, ,2,150.0,49143,static_vehicle_data
4030.0, KBJ_to_CMB_001_4,57.78,0.6,16.5,3879.0,0.37, P_to_KBJ_2,5.4,0.0,0.0, tripinfo_3600_277,151.0, 3600_277,0,222.55,1.01,0.0,134.94, Van, ,1,121.0,49143,static_vehicle_data
4030.0, KBJ_to_CMB_001_4,57.78,-1.2,18.95,3902.0,0.85, P_to_KBJ_2,2.1,0.0,0.0, tripinfo_3900_1,128.0, 3900_1,0,225.85,1.16,0.0,113.32, Motor_Cycle, ,1,97.0,49143,static_vehicle_data
4031.0, KBJ_to_CMB_001_4,57.78,-1.2,15.6,3921.0,2.02, P_to_KBJ_2,2.1,0.0,0.0, tripinfo_3900_15,110.0, 3900_15,0,225.85,0.97,0.0,93.29, Motor_Cycle, ,2,76.0,49143,static_vehicle_data
4032.0, KBJ_to_CMB_002_3,146.55,-0.6,16.5,3826.0,5.19, P_to_KBJ_2,4.3,0.0,0.0, tripinfo_3600_221,206.0, 3600_221,0,388.81,1.03,0.0,180.45, Car, ,1,166.0,49143,static_vehicle_data
4035.0, KBJ_to_CMB_002_3,146.55,-0.6,16.68,3847.0,1.1, P_to_KBJ_2,4.3,0.0,0.0, tripinfo_3600_244,188.0, 3600_244,0,388.81,1.01,0.0,162.2, Car, ,1,148.0,49143,static_vehicle_data
4035.0, KBJ_to_CMB_001_3,57.78,1.25,15.01,3934.0,0.03, P_to_KBJ_2,2.1,0.0,0.0, tripinfo_3900_37,101.0, 3900_37,0,225.85,1.0,0.0,84.44, Motor_Cycle, ,1,68.0,49143,static_vehicle_data
4037.0, KBJ_to_CMB_002_3,146.55,0.0,16.15,3854.0,0.88, P_to_KBJ_2,2.65,0.0,0.0, tripinfo_3600_254,183.0, 3600_254,0,390.46,0.99,0.0,156.59, 3_Wheeler, ,1,142.0,49143,static_vehicle_data
4038.0, KBJ_to_CMB_001_4,57.78,-0.6,16.97,3930.0,0.44, P_to_KBJ_2,4.3,0.0,0.0, tripinfo_3900_34,108.0, 3900_34,0,223.65,1.05,0.0,92.3, Car, ,1,74.0,49143,static_vehicle_data
4039.0, KBJ_to_CMB_002_3,146.55,0.6,15.24,3875.0,0.55, P_to_KBJ_2,4.3,0.0,0.0, tripinfo_3600_270,164.0, 3600_270,0,388.81,0.95,0.0,136.48, Car, ,1,123.0,49143,static_vehicle_data
4039.0, KBJ_to_CMB_002_2,146.55,1.25,15.94,3898.0,0.51, P_to_KBJ_2,2.1,0.0,0.0, tripinfo_3600_296,141.0, 3600_296,0,391.01,1.04,0.0,115.42, Motor_Cycle, ,1,100.0,49143,static_vehicle_data
4040.0, KBJ_to_CMB_001_4,57.78,0.2,16.2,3936.0,2.03, P_to_KBJ_2,2.65,0.0,0.0, tripinfo_3900_38,104.0, 3900_38,0,225.3,1.09,0.0,88.2, 3_Wheeler, ,1,70.0,49143,static_vehicle_data
4042.0, KBJ_to_CMB_002_3,146.55,-0.6,18.57,3916.0,0.12, P_to_KBJ_2,4.3,0.0,0.0, tripinfo_3900_12,126.0, 3900_12,0,388.81,1.12,0.0,102.19, Car, ,1,87.0,49143,static_vehicle_data
4043.0, KBJ_to_CMB_001_4,57.78,-0.6,15.26,3942.0,1.51, P_to_KBJ_2,4.3,0.0,0.0, tripinfo_3900_45,101.0, 3900_45,0,223.65,1.09,0.0,86.49, Car, ,1,67.0,49143,static_vehicle_data
4045.0, KBJ_to_CMB_001_4,57.78,0.9,16.32,3946.0,0.41, P_to_KBJ_2,2.65,0.0,0.0, tripinfo_3900_48,99.0, 3900_48,0,225.3,1.06,0.0,83.3, 3_Wheeler, ,1,65.0,49143,static_vehicle_data
4045.0, KBJ_to_CMB_002_2,146.55,1.25,18.03,3950.0,0.78, P_to_KBJ_2,2.1,0.0,0.0, tripinfo_3900_53,95.0, 3900_53,0,391.01,1.08,0.0,71.22, Motor_Cycle, ,2,49.0,49143,static_vehicle_data
4046.0, KBJ_to_CMB_002_3,146.55,-0.4,15.17,3919.0,1.87, P_to_KBJ_2,4.3,0.0,0.0, tripinfo_3900_14,127.0, 3900_14,0,388.81,0.93,0.0,98.54, Car, ,1,86.0,49143,static_vehicle_data
4047.0, KBJ_to_CMB_001_4,57.78,0.9,16.51,3948.0,1.55, P_to_KBJ_2,2.65,0.0,0.0, tripinfo_3900_49,99.0, 3900_49,0,225.3,1.2,0.0,84.2, 3_Wheeler, ,1,64.0,49143,static_vehicle_data
4051.0, KBJ_to_CMB_001_4,57.78,0.0,15.57,3957.0,0.93, P_to_KBJ_2,2.65,0.0,0.0, tripinfo_3900_59,94.0, 3900_59,0,225.3,0.93,0.0,76.13, 3_Wheeler, ,1,59.0,49143,static_vehicle_data
4052.0, KBJ_to_CMB_001_4,57.78,0.0,16.53,3967.0,0.47, P_to_KBJ_2,2.65,0.0,0.0, tripinfo_3900_67,85.0, 3900_67,0,225.3,1.01,0.0,68.66, 3_Wheeler, ,1,50.0,49143,static_vehicle_data
4054.0, KBJ_to_CMB_002_3,146.55,-0.6,13.74,3939.0,3.75, P_to_KBJ_2,5.4,0.0,0.0, tripinfo_3900_40,115.0, 3900_40,0,387.71,0.85,0.0,84.34, Van, ,1,69.0,49143,static_vehicle_data
4054.0, KBJ_to_CMB_001_4,57.78,0.0,14.27,3982.0,0.79, P_to_KBJ_2,2.65,0.0,0.0, tripinfo_3900_86,72.0, 3900_86,0,225.3,0.9,0.0,53.62, 3_Wheeler, ,1,36.0,49143,static_vehicle_data
4055.0, KBJ_to_CMB_001_4,57.78,0.0,16.11,3986.0,0.33, P_to_KBJ_2,2.65,0.0,0.0, tripinfo_3900_90,69.0, 3900_90,0,225.3,1.15,0.0,54.19, 3_Wheeler, ,1,34.0,49143,static_vehicle_data
4056.0, KBJ_to_CMB_001_4,57.78,0.6,15.9,3991.0,0.17, P_to_KBJ_2,4.3,0.0,0.0, tripinfo_3900_99,65.0, 3900_99,0,223.65,0.95,0.0,48.49, Car, ,1,32.0,49143,static_vehicle_data
4061.0, KBJ_to_CMB_002_3,146.55,-0.6,13.51,3953.0,1.5, P_to_KBJ_2,4.3,0.0,0.0, tripinfo_3900_56,108.0, 3900_56,0,388.81,0.84,0.0,76.95, Car, ,1,60.0,49143,static_vehicle_data
4061.0, KBJ_to_CMB_001_3,57.78,1.25,14.51,4034.0,22.85, P_to_KBJ_2,2.1,0.0,0.0, tripinfo_3900_125,27.0, 3900_125,0,225.85,0.94,0.0,9.87, Motor_Cycle, ,0,0.0,49143,static_vehicle_data
4065.0, KBJ_to_CMB_001_4,57.78,-0.6,14.52,4040.0,7.44, P_to_KBJ_2,4.3,0.0,0.0, tripinfo_3900_145,25.0, 3900_145,0,223.65,0.92,0.0,6.94, Car, ,0,0.0,49143,static_vehicle_data
4066.0, KBJ_to_CMB_001_4,57.78,-0.6,15.11,4043.0,1.79, P_to_KBJ_2,4.3,0.0,0.0, tripinfo_3900_155,23.0, 3900_155,0,223.65,0.99,0.0,6.63, Car, ,0,0.0,49143,static_vehicle_data
4072.0, KBJ_to_CMB_001_2,57.78,1.5,15.64,3923.0,0.78, MRT_to_KB_003_1,2.1,0.0,0.0, tripinfo_3900_18,149.0, 3900_18,0,234.19,0.95,0.0,132.21, Motor_Cycle, ,1,120.0,49143,static_vehicle_data
4072.0, KB_to_MRT_001_3,44.82,-0.65,15.39,3926.0,0.17, CMB_to_KBJ_003_3,4.3,0.0,0.0, tripinfo_3900_26,146.0, 3900_26,0,299.52,0.97,0.0,126.64, Car, ,1,113.0,49143,static_vehicle_data
4072.0, KBJ_to_CMB_001_3,57.78,0.6,15.58,3931.0,0.45, MRT_to_KB_001.37_3,2.1,0.0,0.0, tripinfo_3900_35,141.0, 3900_35,0,134.83,1.03,0.0,132.12, Motor_Cycle, ,1,123.0,49143,static_vehicle_data
4072.0, KBJ_to_CMB_002_3,146.55,-1.2,12.17,3999.0,0.52, P_to_KBJ_2,2.1,0.0,0.0, tripinfo_3900_110,73.0, 3900_110,0,391.01,0.78,0.0,39.03, Motor_Cycle, ,1,26.0,49143,static_vehicle_data
4073.0, KBJ_to_CMB_002_3,146.55,-0.6,14.24,4002.0,2.4, P_to_KBJ_2,4.3,0.0,0.0, tripinfo_3900_111,71.0, 3900_111,0,388.81,1.03,0.0,45.89, Car, ,1,25.0,49143,static_vehicle_data
4074.0, KBJ_to_CMB_001_4,57.78,-0.6,16.38,3934.0,0.15, MRT_to_KB_001.37_4,4.3,0.0,0.0, tripinfo_3900_36,140.0, 3900_36,0,132.63,1.01,0.0,131.1, Car, ,1,119.0,49143,static_vehicle_data
4075.0, KBJ_to_CMB_001_3,57.78,0.05,13.2,3930.0,0.59, MRT_to_KB_003_1,2.1,0.0,0.0, tripinfo_3900_33,145.0, 3900_33,0,234.19,0.8,0.0,124.28, Motor_Cycle, ,1,116.0,49143,static_vehicle_data
4075.0, KBJ_to_CMB_002_3,146.55,-0.6,15.14,4032.0,30.6, P_to_KBJ_2,4.3,0.0,0.0, tripinfo_3900_114,43.0, 3900_114,0,388.81,0.99,0.0,16.47, Car, ,0,0.0,49143,static_vehicle_data
4076.0, KBJ_to_CMB_001_2,57.78,-0.7,17.46,3944.0,0.67, MRT_to_KB_003_1,5.4,0.0,0.0, tripinfo_3900_47,132.0, 3900_47,0,230.89,1.13,0.0,117.47, Van, ,1,103.0,49143,static_vehicle_data
4076.0, KBJ_to_CMB_001_2,57.78,1.2,15.25,3960.0,0.1, MRT_to_KB_003_1,2.1,0.0,0.0, tripinfo_3900_62,116.0, 3900_62,0,234.19,0.98,0.0,99.45, Motor_Cycle, ,2,83.0,49143,static_vehicle_data
4076.0, KBJ_to_CMB_002_3,146.55,-0.6,15.14,4037.0,15.09, P_to_KBJ_2,4.3,0.0,0.0, tripinfo_3900_133,39.0, 3900_133,0,388.81,0.94,0.0,11.39, Car, ,0,0.0,49143,static_vehicle_data
4077.0, KBJ_to_CMB_001_2,57.78,-0.7,17.64,3977.0,1.04, MRT_to_KB_001.37_2,4.3,0.0,0.0, tripinfo_3900_83,100.0, 3900_83,0,132.63,1.09,0.0,91.91, Car, ,1,82.0,49143,static_vehicle_data
4077.0, KB_to_MRT_001_3,44.82,0.55,14.14,4016.0,0.79, CMB_to_KBJ_003_3,4.3,0.0,0.0, tripinfo_3900_130,61.0, 3900_130,0,299.52,0.88,0.0,40.56, Car, ,2,27.0,49143,static_vehicle_data
4080.0, KBJ_to_P_1,128.65,1.0,11.63,3860.0,0.86, CMB_to_KBJ_001_1,2.1,0.0,0.0, tripinfo_3600_258,220.0, 3600_258,0,173.04,0.85,0.0,203.73, Motor_Cycle, ,1,194.0,49143,static_vehicle_data
4081.0, KBJ_to_P_1,128.65,0.0,12.27,3874.0,0.94, CMB_to_KBJ_001_1,2.1,0.0,0.0, tripinfo_3600_267,207.0, 3600_267,0,173.04,0.89,0.0,191.74, Motor_Cycle, ,1,182.0,49143,static_vehicle_data
4082.0, KBJ_to_CMB_001_2,57.78,0.3,14.52,3970.0,0.31, MRT_to_KB_003_1,2.1,0.0,0.0, tripinfo_3900_72,112.0, 3900_72,0,234.19,0.91,0.0,94.42, Motor_Cycle, ,1,81.0,49143,static_vehicle_data
4082.0, KB_to_MRT_002_3,130.27,-1.4,15.95,4002.0,0.79, CMB_to_KBJ_001_4,2.1,0.0,0.0, tripinfo_3900_113,80.0, 3900_113,0,252.04,1.02,0.0,64.86, Motor_Cycle, ,1,55.0,49143,static_vehicle_data
4083.0, KBJ_to_P_1,128.65,-0.7,14.06,3895.0,0.58, CMB_to_KBJ_001_1,4.3,0.0,0.0, tripinfo_3600_291,188.0, 3600_291,0,170.84,1.14,0.0,175.7, Car, ,1,164.0,49143,static_vehicle_data
4083.0, KB_to_MRT_002_2,130.27,-0.85,13.31,3926.0,0.57, CMB_to_KBJ_001_3,2.65,0.0,0.0, tripinfo_3900_24,157.0, 3900_24,0,251.49,0.82,0.0,138.67, 3_Wheeler, ,1,130.0,49143,static_vehicle_data
4083.0, KBJ_to_CMB_002_3,146.55,0.1,16.02,3926.0,0.38, MRT_to_KB_001_3,2.65,0.0,0.0, tripinfo_3900_25,157.0, 3900_25,0,348.23,0.98,0.0,134.05, 3_Wheeler, ,1,119.0,49143,static_vehicle_data
4083.0, KBJ_to_CMB_002_1,146.55,-0.8,14.63,3927.0,0.37, MRT_to_KB_001_2,2.1,0.0,0.0, tripinfo_3900_29,156.0, 3900_29,0,348.78,0.96,0.0,132.42, Motor_Cycle, ,1,120.0,49143,static_vehicle_data
4083.0, KB_to_MRT_002_3,130.27,0.95,14.3,3987.0,0.82, CMB_to_KBJ_001_4,2.1,0.0,0.0, tripinfo_3900_92,96.0, 3900_92,0,252.04,0.94,0.0,79.11, Motor_Cycle, ,1,71.0,49143,static_vehicle_data
4083.0, KB_to_MRT_001_3,44.82,0.0,17.91,4072.0,0.94, CMB_to_KBJ_001_4,2.1,0.0,0.0, tripinfo_3900_187,11.0, 3900_187,0,107.99,1.08,0.0,4.49, Motor_Cycle, ,0,0.0,49143,static_vehicle_data
4084.0, KBJ_to_P_1,128.65,-0.7,12.6,3902.0,0.24, CMB_to_KBJ_001_1,4.3,0.0,0.0, tripinfo_3900_2,182.0, 3900_2,0,170.84,0.94,0.0,167.93, Car, ,1,158.0,49143,static_vehicle_data
4084.0, KBJ_to_CMB_001_3,57.78,0.45,17.12,3971.0,1.04, MRT_to_KB_001.37_3,5.4,0.0,0.0, tripinfo_3900_74,113.0, 3900_74,0,131.53,1.05,0.0,104.29, Van, ,1,93.0,49143,static_vehicle_data
4085.0, KBJ_to_P_1,128.65,1.1,13.74,3908.0,0.25, CMB_to_KBJ_002_1,2.1,0.0,0.0, tripinfo_3900_8,177.0, 3900_8,0,216.16,1.04,0.0,161.55, Motor_Cycle, ,1,149.0,49143,static_vehicle_data
4085.0, KBJ_to_CMB_002_1,146.55,-0.7,15.05,3936.0,0.98, MRT_to_KB_003_1,4.3,0.0,0.0, tripinfo_3900_39,149.0, 3900_39,0,397.15,0.94,0.0,121.15, Car, ,1,111.0,49143,static_vehicle_data
4085.0, KBJ_to_CMB_002_3,146.55,0.0,16.93,3952.0,0.67, MRT_to_KB_001.37_4,2.1,0.0,0.0, tripinfo_3900_55,133.0, 3900_55,0,299.99,1.07,0.0,115.11, Motor_Cycle, ,1,103.0,49143,static_vehicle_data
4085.0, KB_to_MRT_002_2,130.27,0.05,15.27,3957.0,0.45, CMB_to_KBJ_003_2,2.1,0.0,0.0, tripinfo_3900_60,128.0, 3900_60,0,445.77,1.0,0.0,100.47, Motor_Cycle, ,1,83.0,49143,static_vehicle_data
4085.0, KBJ_to_CMB_002_2,146.55,-1.05,15.59,3966.0,0.69, MRT_to_KB_001.37_2,2.1,0.0,0.0, tripinfo_3900_65,119.0, 3900_65,0,299.99,1.04,0.0,100.35, Motor_Cycle, ,2,85.0,49143,static_vehicle_data
4085.0, KBJ_to_CMB_001_4,57.78,-0.47,13.75,3971.0,1.78, MRT_to_KB_001.37_4,6.35,0.0,0.0, tripinfo_3900_70,114.0, 3900_70,0,130.58,1.04,0.0,103.69, Goods_Vehicle, ,2,93.0,49143,static_vehicle_data
4085.0, KB_to_MRT_002_3,130.27,-0.65,15.42,4005.0,1.31, CMB_to_KBJ_001_4,4.3,0.0,0.0, tripinfo_3900_116,80.0, 3900_116,0,249.84,0.95,0.0,63.72, Car, ,1,53.0,49143,static_vehicle_data
4085.0, KB_to_MRT_002_3,130.27,1.25,15.88,4046.0,0.48, CMB_to_KBJ_001_4,2.1,0.0,0.0, tripinfo_3900_159,39.0, 3900_159,0,252.04,1.01,0.0,23.15, Motor_Cycle, ,1,14.0,49143,static_vehicle_data
4086.0, KB_to_MRT_002_1,130.27,0.55,15.7,3964.0,0.46, CMB_to_KBJ_003_3,4.3,0.0,0.0, tripinfo_3900_64,122.0, 3900_64,0,443.57,0.97,0.0,94.3, Car, ,1,80.0,49143,static_vehicle_data
4086.0, KBJ_to_CMB_001_3,57.78,-0.45,15.43,3977.0,1.64, MRT_to_KB_001.37_3,4.3,0.0,0.0, tripinfo_3900_81,109.0, 3900_81,0,132.63,0.94,0.0,99.09, Car, ,1,89.0,49143,static_vehicle_data
4087.0, KBJ_to_CMB_002_2,146.55,0.05,15.74,3939.0,0.28, MRT_to_KB_001_3,2.1,0.0,0.0, tripinfo_3900_41,148.0, 3900_41,0,348.78,0.97,0.0,124.56, Motor_Cycle, ,1,113.0,49143,static_vehicle_data
4087.0, KB_to_MRT_002_2,130.27,-0.45,16.9,4004.0,0.62, CMB_to_KBJ_001_3,4.3,0.0,0.0, tripinfo_3900_115,83.0, 3900_115,0,249.84,1.03,0.0,68.35, Car, ,1,56.0,49143,static_vehicle_data
4088.0, KBJ_to_P_1,128.65,0.0,13.52,3924.0,0.45, CMB_to_KBJ_001_1,2.1,0.0,0.0, tripinfo_3900_22,164.0, 3900_22,0,173.04,1.01,0.0,150.05, Motor_Cycle, ,1,138.0,49143,static_vehicle_data
4088.0, KBJ_to_CMB_002_3,146.55,-0.6,15.06,3947.0,0.29, MRT_to_KB_001_2,4.3,0.0,0.0, tripinfo_3900_50,141.0, 3900_50,0,346.58,0.94,0.0,117.21, Car, ,2,100.0,49143,static_vehicle_data
4088.0, KB_to_MRT_002_3,130.27,-0.55,15.67,3989.0,0.59, CMB_to_KBJ_003_2,2.65,0.0,0.0, tripinfo_3900_95,99.0, 3900_95,0,445.22,1.04,0.0,71.37, 3_Wheeler, ,1,54.0,49143,static_vehicle_data
4089.0, KBJ_to_CMB_002_2,146.55,-0.45,14.02,3943.0,1.48, MRT_to_KB_001_3,4.3,0.0,0.0, tripinfo_3900_46,146.0, 3900_46,0,346.58,0.9,0.0,121.02, Car, ,1,110.0,49143,static_vehicle_data
4090.0, KBJ_to_CMB_002_3,146.55,-0.6,16.43,3961.0,0.65, MRT_to_KB_001.37_2,4.3,0.0,0.0, tripinfo_3900_63,129.0, 3900_63,0,297.79,1.0,0.0,109.65, Car, ,3,93.0,49143,static_vehicle_data
4091.0, KBJ_to_P_1,128.65,0.75,12.01,3926.0,1.98, CMB_to_KBJ_001_1,2.65,0.0,0.0, tripinfo_3900_23,165.0, 3900_23,0,172.49,0.91,0.0,149.95, 3_Wheeler, ,1,137.0,49143,static_vehicle_data
4091.0, KBJ_to_CMB_002_1,146.55,1.5,13.68,3970.0,0.38, MRT_to_KB_001_2,2.1,0.0,0.0, tripinfo_3900_71,121.0, 3900_71,0,348.78,0.89,0.0,95.76, Motor_Cycle, ,1,84.0,49143,static_vehicle_data
4092.0, KBJ_to_CMB_002_3,146.55,1.0,14.24,3956.0,0.86, MRT_to_KB_003_1,2.1,0.0,0.0, tripinfo_3900_58,136.0, 3900_58,0,399.35,0.9,0.0,107.2, Motor_Cycle, ,2,91.0,49143,static_vehicle_data
4092.0, KBJ_to_CMB_002_1,146.55,1.3,15.34,3968.0,0.92, MRT_to_KB_003_1,2.1,0.0,0.0, tripinfo_3900_68,124.0, 3900_68,0,399.35,0.96,0.0,96.86, Motor_Cycle, ,1,81.0,49143,static_vehicle_data
4093.0, 30093400_1,127.33,-0.55,10.01,3903.0,0.45, CMB_to_KBJ_001_2,5.4,0.0,0.0, tripinfo_3900_3,190.0, 3900_3,0,240.96,1.21,0.0,170.36, Van, ,1,156.0,49143,static_vehicle_data
